24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,1
24.80,69.00,1
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
24.80,69.00,0
